"position_code","trc_incentive_name","rate","workgroups","trc_incentive_code","effective_date"
"10259700",เบี้ยขยันสะสม,0.00,"01NONGFOOD_M",TRC_INCENTIVE_0235,2026-01-01
"10259934",เบี้ยขยันสะสม,0.00,"01NONGFOOD_M",TRC_INCENTIVE_0235,2026-01-01
"10260128",ค่ากลุ่มงาน ABCD,34.00,"06SOUTFARM_M",TRC_INCENTIVE_0076,2026-02-01
"10260348",เบี้ยขยันสะสม,0.00,"03LAMPFEED_M",TRC_INCENTIVE_0253,2026-01-01
"10260348",ค่ากลุ่มงาน ABCD,17.00,"03LAMPFEED_M",TRC_INCENTIVE_0160,2026-01-01
"10260457",เบี้ยขยัน,250.00,"08BANGNFS5_D,08BKKFS5_D",TRC_INCENTIVE_0024,2025-09-01
"10260519",เบี้ยขยันสะสม,0.00,"03HATYFEED_M",TRC_INCENTIVE_0247,2026-01-01
"10260519",ค่ากลุ่มงาน ABCD,17.00,"03HATYFEED_M",TRC_INCENTIVE_0150,2026-01-01
"10260525",ค่ากลุ่มงาน ABCD,17.00,"04MAHAFEED_M",TRC_INCENTIVE_0068,2026-01-01
"10260598",ค่ากลุ่มงาน ABCD,34.00,"03THARFEED_M",TRC_INCENTIVE_0190,2026-01-01
"10260613",เบี้ยขยันสะสม,0.00,"01NONGFOOD_M",TRC_INCENTIVE_0235,2026-01-01
"10260797",ค่ากะ,10.00,"MEIJFACT_D,MEIJFACT_M",TRC_INCENTIVE_0006,2026-02-01
"10260797",ค่ากะ,15.00,"MEIJFACT_D,MEIJFACT_M",TRC_INCENTIVE_0007,2026-02-01
"10260797",เบี้ยขยันสะสม,0.00,"MEIJFACT_D,MEIJFACT_M",TRC_INCENTIVE_0012,2025-12-01
"10260797",ค่ากลุ่มงาน ABCD,34.00,"MEIJFACT_D,MEIJFACT_M",TRC_INCENTIVE_0005,2026-02-01
"10260848",ค่ากลุ่มงาน ABCD,34.00,"05WANGFARM_M",TRC_INCENTIVE_0188,2026-01-01
"10260849",ค่ากลุ่มงาน ABCD,34.00,"05WANGFARM_M",TRC_INCENTIVE_0188,2026-01-01
"10260967",ค่ากะ,30.00,"CPSIFACNO6M,KPAFACNO6M,KPIFACNO6M,KSPFACNO6M,KSPOFFNO5M",TRC_INCENTIVE_0008,2026-02-01
"10260968",ค่ากะ,30.00,"CPSIFACNO6M,KPAFACNO6M,KPIFACNO6M,KSPFACNO6M,KSPOFFNO5M",TRC_INCENTIVE_0008,2026-02-01
"10260980",ค่ากะ,30.00,"CPSIFACNO6M,KPAFACNO6M,KPIFACNO6M,KSPFACNO6M,KSPOFFNO5M",TRC_INCENTIVE_0008,2026-02-01
"10260981",ค่ากลุ่มงาน ABCD,17.00,"06AYUTFARM_D",TRC_INCENTIVE_0065,2026-01-01
"10260985",ค่ากลุ่มงาน ABCD,34.00,"06AMWWFARM_D",TRC_INCENTIVE_0083,2026-03-16
"10260985",ค่ากลุ่มงาน ABCD,34.00,"06AYUTFARM_D",TRC_INCENTIVE_0091,2026-01-01
"10261112",ค่ากลุ่มงาน ABCD,34.00,"06AYUTFARM_M",TRC_INCENTIVE_0092,2026-01-01
"10261121",ค่ากะ,30.00,"CPSIFACNO6M,KPAFACNO6M,KPIFACNO6M,KSPFACNO6M,KSPOFFNO5M",TRC_INCENTIVE_0008,2026-02-01
"10261470",ค่าเสี่ยงภัย,30.00,"05SOUTEGG_D",TRC_INCENTIVE_0027,2025-10-01
"10261551",ค่าตำแหน่ง,10.00,"08NORTFS5_D",TRC_INCENTIVE_0017,2025-08-01
"10261649",ค่ากลุ่มงาน ABCD,34.00,"06RESEFARM_M",TRC_INCENTIVE_0080,2026-01-01
"10261674",ค่าตำแหน่ง,20.00,"06EAS1FARM_M",TRC_INCENTIVE_0112,2026-03-01
"10261674",ค่าตำแหน่ง,20.00,"06RESEFARM_M",TRC_INCENTIVE_0116,2026-01-01
"10261674",ค่ากลุ่มงาน ABCD,17.00,"06RESEFARM_M",TRC_INCENTIVE_0058,2026-01-01
"10261705",ค่ากลุ่มงาน ABCD,34.00,"06RESEFARM_M",TRC_INCENTIVE_0080,2026-01-01
"10261706",ค่ากลุ่มงาน ABCD,34.00,"06RESEFARM_M",TRC_INCENTIVE_0080,2026-01-01
"10261713",ค่ากลุ่มงาน ABCD,34.00,"06RESEFARM_M",TRC_INCENTIVE_0080,2026-01-01
"10261786",ค่ากลุ่มงาน ABCD,17.00,"04MAHAFEED_M",TRC_INCENTIVE_0068,2026-01-01
"10261820",ค่าตำแหน่ง,20.00,"06EAS1FARM_M",TRC_INCENTIVE_0112,2026-03-01
"10261820",ค่าตำแหน่ง,20.00,"06RESEFARM_M",TRC_INCENTIVE_0116,2026-01-01
"10261820",ค่ากลุ่มงาน ABCD,34.00,"06RESEFARM_M",TRC_INCENTIVE_0080,2026-01-01
"10261844",เบี้ยขยันสะสม,0.00,"01WANGSAUC_M",TRC_INCENTIVE_0231,2026-01-01
"10261845",เบี้ยขยันสะสม,0.00,"01WANGSAUC_M",TRC_INCENTIVE_0231,2026-01-01
"10261846",เบี้ยขยันสะสม,0.00,"01WANGSAUC_M",TRC_INCENTIVE_0231,2026-01-01
"10261882",ค่าตำแหน่ง,20.00,"06RESEFARM_M",TRC_INCENTIVE_0116,2026-01-01
"10261882",ค่ากลุ่มงาน ABCD,34.00,"06RESEFARM_M",TRC_INCENTIVE_0080,2026-01-01
"10261940",ค่ากลุ่มงาน ABCD,34.00,"06RESEFARM_M",TRC_INCENTIVE_0080,2026-01-01
"10262012",ค่ากลุ่มงาน ABCD,34.00,"03NONGFEED_M",TRC_INCENTIVE_0189,2026-01-01
"10262042",ค่ากลุ่มงาน ABCD,34.00,"03NONGFEED_M",TRC_INCENTIVE_0189,2026-01-01
"10262099",ค่ากลุ่มงาน ABCD,34.00,"06SOUTFARM_M",TRC_INCENTIVE_0076,2026-02-01
"10262134",ค่ากลุ่มงาน ABCD,34.00,"06SOUTFARM_M",TRC_INCENTIVE_0076,2026-02-01
"10262210",ค่ากลุ่มงาน ABCD,34.00,"03PHITFEED_M",TRC_INCENTIVE_0193,2026-01-01
"10262225",ค่าตำแหน่ง,30.00,"02RANOFURT_D",TRC_INCENTIVE_0124,2026-01-01
"10262370",ค่ากลุ่มงาน ABCD,34.00,"06EASTHAT_M",TRC_INCENTIVE_0077,2026-01-01
"10262411",ค่ากลุ่มงาน ABCD,34.00,"06EASTHAT_M",TRC_INCENTIVE_0077,2026-01-01
"10262415",ค่ากลุ่มงาน ABCD,34.00,"06EASTHAT_M",TRC_INCENTIVE_0077,2026-01-01
"10262416",ค่ากลุ่มงาน ABCD,34.00,"06EASTHAT_M",TRC_INCENTIVE_0077,2026-01-01
"10262454",ค่าตำแหน่ง,20.00,"06EAS1FARM_M",TRC_INCENTIVE_0112,2026-03-01
"10262463",ค่าตำแหน่ง,20.00,"06EAS1FARM_M",TRC_INCENTIVE_0112,2026-03-01
"10262521",เบี้ยขยันสะสม,0.00,"01NONGFOOD_M",TRC_INCENTIVE_0235,2026-01-01
"10262694",ค่ากะ,30.00,"CPSIFACNO6M,KPAFACNO6M,KPIFACNO6M,KSPFACNO6M,KSPOFFNO5M",TRC_INCENTIVE_0008,2026-02-01
"10262709",ค่ากลุ่มงาน ABCD,17.00,"06AMWWFARM_M",TRC_INCENTIVE_0054,2026-03-16
"10262709",ค่ากลุ่มงาน ABCD,17.00,"06AYUTFARM_M",TRC_INCENTIVE_0070,2026-01-01
"10262802",เบี้ยขยันสะสม,0.00,"01SARASAUS_M",TRC_INCENTIVE_0243,2026-01-01
"10262805",ค่ากลุ่มงาน ABCD,17.00,"06SOUTFARM_M",TRC_INCENTIVE_0050,2026-01-01
"10262833",ค่ากลุ่มงาน ABCD,34.00,"06SOUTFARM_M",TRC_INCENTIVE_0076,2026-02-01
"10262859",ค่ากลุ่มงาน ABCD,34.00,"06RESEFARM_M",TRC_INCENTIVE_0080,2026-01-01
"10262956",ค่ากะ,30.00,"CPSIFACNO6M,KPAFACNO6M,KPIFACNO6M,KSPFACNO6M,KSPOFFNO5M",TRC_INCENTIVE_0008,2026-02-01
"10263062",ค่าตำแหน่ง,20.00,"06RESEFARM_M",TRC_INCENTIVE_0116,2026-01-01
"10263062",ค่ากลุ่มงาน ABCD,34.00,"06RESEFARM_M",TRC_INCENTIVE_0080,2026-01-01
"10263127",ค่ากลุ่มงาน ABCD,34.00,"06AYUTFARM_D",TRC_INCENTIVE_0091,2026-01-01
"10263175",เบี้ยขยันสะสม,0.00,"01SARASAUS_M",TRC_INCENTIVE_0243,2026-01-01
"10263243",เบี้ยขยันสะสม,0.00,"01SARASAUS_M",TRC_INCENTIVE_0243,2026-01-01
"10263249",เบี้ยขยันสะสม,0.00,"01SARASAUS_M",TRC_INCENTIVE_0243,2026-01-01
"10263256",เบี้ยขยันสะสม,0.00,"01SARASAUS_M",TRC_INCENTIVE_0243,2026-01-01
"10263308",เบี้ยขยันสะสม,0.00,"01SARASAUS_M",TRC_INCENTIVE_0243,2026-01-01
"10263331",เบี้ยขยันสะสม,0.00,"01SARASAUS_M",TRC_INCENTIVE_0243,2026-01-01
"10263338",เบี้ยขยันสะสม,0.00,"01SARAJERH_M",TRC_INCENTIVE_0232,2026-01-01
"10263539",ค่ากลุ่มงาน ABCD,34.00,"03NONGFEED_M",TRC_INCENTIVE_0189,2026-01-01
"10264664",เบี้ยขยันสะสม,0.00,"01PAETFOOD_M",TRC_INCENTIVE_0239,2026-01-01
"10264898",เบี้ยขยันสะสม,0.00,"01WANGSAUC_M",TRC_INCENTIVE_0231,2026-01-01
"10264912",เบี้ยขยันสะสม,0.00,"01WANGSAUC_M",TRC_INCENTIVE_0231,2026-01-01
"10264951",ค่ากลุ่มงาน ABCD,34.00,"06SOUTFARM_M",TRC_INCENTIVE_0076,2026-02-01
"10264952",ค่ากลุ่มงาน ABCD,34.00,"06SOUTFARM_M",TRC_INCENTIVE_0076,2026-02-01
"10264953",ค่ากลุ่มงาน ABCD,34.00,"06SOUTFARM_M",TRC_INCENTIVE_0076,2026-02-01
"10264957",ค่ากลุ่มงาน ABCD,17.00,"06SOUTFARM_M",TRC_INCENTIVE_0050,2026-01-01
"10264972",ค่ากลุ่มงาน ABCD,34.00,"06RESEFARM_M",TRC_INCENTIVE_0080,2026-01-01
"10265018",ค่าตำแหน่ง,100.00,"02KLANFURT_D",TRC_INCENTIVE_0139,2026-01-01
"10265047",ค่ากลุ่มงาน ABCD,34.00,"06RESEFARM_M",TRC_INCENTIVE_0080,2026-01-01
"10265048",ค่ากลุ่มงาน ABCD,17.00,"06BKKMAID_D",TRC_INCENTIVE_0311,2026-02-01
"10265098",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265099",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265107",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265108",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265110",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265111",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265112",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265113",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265115",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265117",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265122",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265123",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265124",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265125",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265126",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265127",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265128",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265129",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265130",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265131",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265132",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265133",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265134",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265135",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265137",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265138",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265139",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265140",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265141",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265143",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265144",เบี้ยขยันสะสม(กรณีพิเศษ),1200.00,"05BANGPSLA_D,05BPLAKODSLA_D,05KLONPSLA_D,05LADLPSLA_D,05NAKOPSLA_D,05PAETFURT_D,05PHRAPSLA_D,05SAMUPSLA_D,05WESTPSLA_D",TRC_INCENTIVE_0030,2025-12-01
"10265151",เบี้ยขยันสะสม,0.00,"01BANNEGPR_M",TRC_INCENTIVE_0233,2026-01-01
"10265336",ค่าเสี่ยงภัย,30.00,"05SOUTEGG_D",TRC_INCENTIVE_0027,2025-10-01
"10265394",ค่าเสี่ยงภัย,30.00,"05SOUTEGG_D",TRC_INCENTIVE_0027,2025-10-01
"10265410",ค่าเสี่ยงภัย,30.00,"05SOUTEGG_D",TRC_INCENTIVE_0027,2025-10-01
"10265651",ค่าเสี่ยงภัย,30.00,"05SOUTEGG_D",TRC_INCENTIVE_0027,2025-10-01
"10265709",ค่าเสี่ยงภัย,30.00,"05SOUTEGG_D",TRC_INCENTIVE_0027,2025-10-01
"10265826",เบี้ยขยันสะสม,0.00,"01SARASAUS_M",TRC_INCENTIVE_0243,2026-01-01
"10266995",ค่าตำแหน่ง,100.00,"02RANOFURT_D",TRC_INCENTIVE_0140,2026-01-01
"10266999",ค่าตำแหน่ง,100.00,"02RANOFURT_D",TRC_INCENTIVE_0140,2026-01-01
"10267000",ค่าตำแหน่ง,100.00,"02RANOFURT_D",TRC_INCENTIVE_0140,2026-01-01
"10267017",ค่าอาหาร,15.00,"02KLANFURT_D",TRC_INCENTIVE_0143,2026-02-01
"10267030",ค่าตำแหน่ง,60.00,"02RANOFURT_D",TRC_INCENTIVE_0134,2026-01-01
"10267034",เบี้ยขยันสะสม,0.00,"01SARASAUS_M",TRC_INCENTIVE_0243,2026-01-01
"10267036",ค่าตำแหน่ง,60.00,"02RANOFURT_D",TRC_INCENTIVE_0134,2026-01-01
"10267038",ค่าตำแหน่ง,60.00,"02RANOFURT_D",TRC_INCENTIVE_0134,2026-01-01
"10267043",เบี้ยขยันสะสม,0.00,"01SARASAUS_M",TRC_INCENTIVE_0243,2026-01-01
"10267045",ค่าตำแหน่ง,60.00,"02RANOFURT_D",TRC_INCENTIVE_0134,2026-01-01
"10267054",ค่าตำแหน่ง,60.00,"02RANOFURT_D",TRC_INCENTIVE_0134,2026-01-01
"10267057",ค่าตำแหน่ง,60.00,"02RANOFURT_D",TRC_INCENTIVE_0134,2026-01-01
"10267058",ค่าตำแหน่ง,60.00,"02RANOFURT_D",TRC_INCENTIVE_0134,2026-01-01
"10267063",ค่าตำแหน่ง,60.00,"02RANOFURT_D",TRC_INCENTIVE_0134,2026-01-01
"10267067",ค่าตำแหน่ง,60.00,"02RANOFURT_D",TRC_INCENTIVE_0134,2026-01-01
"10267071",ค่าตำแหน่ง,60.00,"02RANOFURT_D",TRC_INCENTIVE_0134,2026-01-01
"10267072",เบี้ยขยันสะสม,0.00,"01SARASAUS_M",TRC_INCENTIVE_0243,2026-01-01
"10267076",เบี้ยขยันสะสม,0.00,"09WANGRESE_M",TRC_INCENTIVE_0234,2026-01-01
"10267077",ค่าตำแหน่ง,60.00,"02RANOFURT_D",TRC_INCENTIVE_0134,2026-01-01
"10267079",เบี้ยขยันสะสม,0.00,"01SARASAUS_M",TRC_INCENTIVE_0243,2026-01-01
"10267083",เบี้ยขยันสะสม,0.00,"01SARASAUS_M",TRC_INCENTIVE_0243,2026-01-01
"10267087",ค่าตำแหน่ง,60.00,"02RANOFURT_D",TRC_INCENTIVE_0134,2026-01-01
"10267090",ค่าตำแหน่ง,60.00,"02RANOFURT_D",TRC_INCENTIVE_0134,2026-01-01
"10267127",ค่าตำแหน่ง,100.00,"02RANOFURT_D",TRC_INCENTIVE_0140,2026-01-01
"10267143",ค่าอาหาร,15.00,"02KLANFURT_D",TRC_INCENTIVE_0143,2026-02-01
"10267145",ค่าอาหาร,15.00,"02KLANFURT_D",TRC_INCENTIVE_0143,2026-02-01
"10267158",ค่าอาหาร,15.00,"02KLANFURT_D",TRC_INCENTIVE_0143,2026-02-01
"10267239",ค่ากะ,20.00,"01MAHAFOOD_D",TRC_INCENTIVE_0219,2026-01-01
"10267239",ค่ากะ,40.00,"01MAHAFOOD_D",TRC_INCENTIVE_0220,2026-01-01
"10267239",ค่าอาหาร,10.00,"01MAHAFOOD_D",TRC_INCENTIVE_0227,2026-01-01
"10267246",ค่ากลุ่มงาน ABCD,34.00,"06BKKMAID_D",TRC_INCENTIVE_0310,2026-02-01
"10267261",ค่าอาหาร,15.00,"02KLANFURT_D",TRC_INCENTIVE_0143,2026-02-01
"10267323",ค่ากะ,20.00,"01MAHAFOOD_D",TRC_INCENTIVE_0219,2026-01-01
"10267323",ค่ากะ,40.00,"01MAHAFOOD_D",TRC_INCENTIVE_0220,2026-01-01
"10267323",ค่าอาหาร,10.00,"01MAHAFOOD_D",TRC_INCENTIVE_0227,2026-01-01
"10267323",ค่าตำแหน่ง,30.00,"01MAHAFOOD_D",TRC_INCENTIVE_0224,2026-01-01
"10267350",ค่ากลุ่มงาน ABCD,17.00,"06RESEFARM_D",TRC_INCENTIVE_0052,2026-01-01
"10267351",ค่ากลุ่มงาน ABCD,34.00,"06AMWWFARM_D",TRC_INCENTIVE_0083,2026-03-16
"10267355",ค่ากลุ่มงาน ABCD,34.00,"06SOUTFARM_D",TRC_INCENTIVE_0078,2026-01-01
"10267355",ค่ากลุ่มงาน ABCD,34.00,"06SOUTFARM_D",TRC_INCENTIVE_0312,2026-02-01
"10267386",ค่าตำแหน่ง,20.00,"06RESEFARM_D",TRC_INCENTIVE_0115,2026-01-01
"10267386",ค่ากลุ่มงาน ABCD,17.00,"06RESEFARM_D",TRC_INCENTIVE_0052,2026-01-01
"10267434",ค่ากลุ่มงาน ABCD,17.00,"06SOUTFARM_D",TRC_INCENTIVE_0313,2026-02-01
"10267453",ค่าตำแหน่ง,20.00,"06RESEFARM_D",TRC_INCENTIVE_0115,2026-01-01
"10267453",ค่าตำแหน่ง,20.00,"06SOUTFARM_D",TRC_INCENTIVE_0117,2026-01-01
"10267454",ค่าตำแหน่ง,20.00,"06RESEFARM_D",TRC_INCENTIVE_0115,2026-01-01
"10267454",ค่าตำแหน่ง,20.00,"06SOUTFARM_D",TRC_INCENTIVE_0117,2026-01-01
"10267456",ค่าตำแหน่ง,20.00,"06RESEFARM_D",TRC_INCENTIVE_0115,2026-01-01
"10267456",ค่ากลุ่มงาน ABCD,17.00,"06RESEFARM_D",TRC_INCENTIVE_0052,2026-01-01
